ticker,symbol,future,tframe,today,expiry,datetime,time,open,high,low,close,tick_volume,spread,real_volume
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-12 18:00:00,1768240800,168450.0,168595.0,168415.0,168595.0,116,5,1638
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-13 09:00:00,1768294800,168590.0,168935.0,167680.0,167730.0,462,5,929
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-13 10:00:00,1768298400,167705.0,168010.0,167065.0,167625.0,1352,5,4431
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-13 11:00:00,1768302000,167645.0,168255.0,167495.0,167600.0,638,5,2651
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-13 12:00:00,1768305600,167475.0,167475.0,167000.0,167105.0,312,5,874
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-13 13:00:00,1768309200,167105.0,167350.0,166945.0,167200.0,284,5,1180
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-13 14:00:00,1768312800,167175.0,167410.0,167130.0,167300.0,354,5,1583
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-13 15:00:00,1768316400,167295.0,167400.0,167150.0,167220.0,93,5,349
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-13 16:00:00,1768320000,167235.0,167320.0,167050.0,167320.0,89,5,493
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-13 17:00:00,1768323600,167335.0,167340.0,167095.0,167135.0,124,5,873
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-13 18:00:00,1768327200,167095.0,167170.0,167005.0,167170.0,162,5,1218
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-14 09:00:00,1768381200,167305.0,168265.0,167055.0,168225.0,1002,5,4263
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-14 10:00:00,1768384800,168200.0,168705.0,168045.0,168235.0,810,5,2696
