ticker,symbol,future,expiry,tframe,datetime,time,open,high,low,close,tick_volume,spread,real_volume
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 09:30:00,1761211800,590520.0,591560.0,588860.0,590800.0,4978,20,19472
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 10:00:00,1761213600,590700.0,591000.0,587760.0,590000.0,7266,20,29132
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 10:30:00,1761215400,589940.0,592640.0,588980.0,591920.0,10102,20,57963
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 11:00:00,1761217200,591920.0,592300.0,587760.0,591100.0,9391,20,54669
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 11:30:00,1761219000,591000.0,594360.0,590620.0,592980.0,9466,20,53672
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 12:00:00,1761220800,593000.0,596160.0,592180.0,594620.0,6966,20,44079
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 12:30:00,1761222600,594680.0,596140.0,593420.0,594560.0,4713,20,32852
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 13:00:00,1761224400,594540.0,595780.0,593680.0,594040.0,3468,20,23384
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 13:30:00,1761226200,594000.0,598360.0,593060.0,596840.0,6432,20,40629
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 14:00:00,1761228000,596880.0,596920.0,593460.0,596420.0,6011,20,42132
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 14:30:00,1761229800,596380.0,602040.0,595500.0,601500.0,9550,20,63765
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 15:00:00,1761231600,601640.0,601900.0,597560.0,597780.0,6472,20,42270
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 15:30:00,1761233400,597820.0,598240.0,596120.0,597840.0,4297,20,26345
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 16:00:00,1761235200,597920.0,598360.0,595380.0,598220.0,4099,20,22664
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 16:30:00,1761237000,598340.0,598440.0,596200.0,596280.0,2989,20,18518
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 17:00:00,1761238800,596340.0,596380.0,593920.0,594480.0,3814,20,24963
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 17:30:00,1761240600,594520.0,595220.0,591680.0,592480.0,2861,20,15261
BIT,BITV25,V25,2025-11-01,M30,2025-10-23 18:00:00,1761242400,592340.0,593360.0,591580.0,592560.0,1182,20,5910
BIT,BITV25,V25,2025-11-01,M30,2025-10-24 09:00:00,1761296400,600620.0,602540.0,599540.0,599880.0,5678,20,20114
BIT,BITV25,V25,2025-11-01,M30,2025-10-24 09:30:00,1761298200,599780.0,605560.0,599100.0,600020.0,9480,20,43489
BIT,BITV25,V25,2025-11-01,M30,2025-10-24 10:00:00,1761300000,600060.0,601120.0,599100.0,600020.0,3604,20,15117
BIT,BITV25,V25,2025-11-01,M30,2025-10-24 10:30:00,1761301800,600020.0,600660.0,595740.0,598680.0,8990,20,42689
