ticker,symbol,future,expiry,tframe,time,open,high,low,close,tick_volume,spread,real_volume
BIT,BITQ25,Q25,2025-08-30,M5,1755779700.0,622560.0,623380.0,622120.0,622700.0,989.0,20.0,7990.0
BIT,BITQ25,Q25,2025-08-30,M5,1755780000.0,622820.0,623920.0,622560.0,622960.0,1103.0,20.0,6543.0
BIT,BITQ25,Q25,2025-08-30,M5,1755780300.0,622920.0,622920.0,621960.0,622160.0,801.0,20.0,5027.0
BIT,BITQ25,Q25,2025-08-30,M5,1755780600.0,622300.0,622700.0,621580.0,621660.0,1048.0,20.0,5450.0
BIT,BITQ25,Q25,2025-08-30,M5,1755780900.0,621640.0,621980.0,621220.0,621340.0,936.0,20.0,6973.0
BIT,BITQ25,Q25,2025-08-30,M5,1755781200.0,621420.0,622260.0,621020.0,621460.0,984.0,20.0,6559.0
BIT,BITQ25,Q25,2025-08-30,M5,1755781500.0,621380.0,622380.0,620820.0,621780.0,1046.0,20.0,6424.0
BIT,BITQ25,Q25,2025-08-30,M5,1755781800.0,621800.0,622400.0,621500.0,621700.0,634.0,20.0,3684.0
BIT,BITQ25,Q25,2025-08-30,M5,1755782100.0,621760.0,622580.0,621620.0,622540.0,570.0,20.0,2794.0
BIT,BITQ25,Q25,2025-08-30,M5,1755782400.0,622560.0,622620.0,621500.0,621520.0,736.0,20.0,3861.0
BIT,BITQ25,Q25,2025-08-30,M5,1755782700.0,621540.0,621660.0,620280.0,621120.0,1434.0,20.0,8286.0
BIT,BITQ25,Q25,2025-08-30,M5,1755783000.0,621080.0,621840.0,620560.0,620640.0,862.0,20.0,4559.0
BIT,BITQ25,Q25,2025-08-30,M5,1755783300.0,620720.0,620880.0,620120.0,620780.0,858.0,20.0,4696.0
BIT,BITQ25,Q25,2025-08-30,M5,1755783600.0,620760.0,621000.0,620140.0,620500.0,604.0,20.0,2215.0
BIT,BITQ25,Q25,2025-08-30,M5,1755783900.0,620520.0,620640.0,619280.0,619360.0,1436.0,20.0,8710.0
BIT,BITQ25,Q25,2025-08-30,M5,1755784200.0,619340.0,620360.0,619200.0,619920.0,1094.0,20.0,6266.0
BIT,BITQ25,Q25,2025-08-30,M5,1755784500.0,619920.0,620120.0,618060.0,618600.0,1714.0,20.0,9207.0
BIT,BITQ25,Q25,2025-08-30,M5,1755784800.0,618640.0,618740.0,616760.0,617160.0,2200.0,20.0,11809.0
BIT,BITQ25,Q25,2025-08-30,M5,1755785100.0,617180.0,617680.0,616660.0,617560.0,1438.0,20.0,7946.0
